Last update date,Town number,Town,Total cases ,Confirmed cases,Probable cases,Case rate,Total deaths,Confirmed deaths,Probable deaths,People tested,Rate tested per 100k,Number of tests,Number of positives,Number of negatives,Number of indeterminates
04/21/2020,5,Barkhamsted,9,,,248,0,,,,,,,,
04/21/2020,6,Beacon Falls,26,,,421,0,,,,,,,,
04/21/2020,7,Berlin,74,,,362,4,,,,,,,,
04/21/2020,8,Bethany,16,,,292,1,,,,,,,,
04/21/2020,9,Bethel,131,,,665,11,,,,,,,,
04/21/2020,10,Bethlehem,8,,,234,2,,,,,,,,
04/21/2020,11,Bloomfield,192,,,901,29,,,,,,,,
04/21/2020,12,Bolton,9,,,184,2,,,,,,,,
04/21/2020,13,Bozrah,4,,,158,0,,,,,,,,
04/21/2020,14,Branford,201,,,718,14,,,,,,,,
04/21/2020,15,Bridgeport,1421,,,981,56,,,,,,,,
04/21/2020,16,Bridgewater,5,,,305,0,,,,,,,,
04/21/2020,17,Bristol,281,,,468,24,,,,,,,,
04/21/2020,18,Brookfield,100,,,588,3,,,,,,,,
04/21/2020,19,Brooklyn,9,,,109,0,,,,,,,,
04/21/2020,20,Burlington,18,,,186,2,,,,,,,,
04/21/2020,21,Canaan,0,,,0,0,,,,,,,,
04/21/2020,22,Canterbury,2,,,39,0,,,,,,,,
04/21/2020,23,Canton,44,,,428,6,,,,,,,,
04/21/2020,24,Chaplin,0,,,0,0,,,,,,,,
04/21/2020,25,Cheshire,83,,,284,6,,,,,,,,
04/21/2020,26,Chester,32,,,757,5,,,,,,,,
04/21/2020,27,Clinton,26,,,201,1,,,,,,,,
04/21/2020,28,Colchester,13,,,82,1,,,,,,,,
04/21/2020,29,Colebrook,1,,,71,0,,,,,,,,
04/21/2020,30,Columbia,6,,,111,0,,,,,,,,
04/21/2020,31,Cornwall,1,,,73,0,,,,,,,,
04/21/2020,32,Coventry,20,,,161,0,,,,,,,,
04/21/2020,33,Cromwell,34,,,245,2,,,,,,,,
04/21/2020,34,Danbury,842,,,994,64,,,,,,,,
04/21/2020,35,Darien,151,,,694,5,,,,,,,,
04/21/2020,36,Deep River,8,,,179,0,,,,,,,,
04/21/2020,37,Derby,76,,,607,2,,,,,,,,
04/21/2020,38,Durham,18,,,250,1,,,,,,,,
04/21/2020,40,East Granby,3,,,58,0,,,,,,,,
04/21/2020,41,East Haddam,10,,,111,1,,,,,,,,
04/21/2020,42,East Hampton,23,,,179,2,,,,,,,,
04/21/2020,43,East Hartford,274,,,548,33,,,,,,,,
04/21/2020,44,East Haven,235,,,819,25,,,,,,,,
04/21/2020,45,East Lyme,24,,,129,0,,,,,,,,
04/21/2020,47,East Windsor,21,,,185,2,,,,,,,,
04/21/2020,39,Eastford,1,,,56,0,,,,,,,,
04/21/2020,46,Easton,25,,,333,1,,,,,,,,
04/21/2020,48,Ellington,26,,,160,4,,,,,,,,
04/21/2020,49,Enfield,226,,,508,14,,,,,,,,
04/21/2020,50,Essex,14,,,210,1,,,,,,,,
04/21/2020,51,Fairfield,306,,,494,34,,,,,,,,
04/21/2020,52,Farmington,96,,,376,13,,,,,,,,
04/21/2020,53,Franklin,2,,,103,0,,,,,,,,
04/21/2020,54,Glastonbury,131,,,380,25,,,,,,,,
04/21/2020,55,Goshen,4,,,139,0,,,,,,,,
04/21/2020,56,Granby,8,,,70,1,,,,,,,,
04/21/2020,57,Greenwich,565,,,901,23,,,,,,,,
04/21/2020,58,Griswold,10,,,86,0,,,,,,,,
04/21/2020,59,Groton,35,,,90,0,,,,,,,,
04/21/2020,60,Guilford,59,,,266,1,,,,,,,,
04/21/2020,61,Haddam,16,,,195,0,,,,,,,,
04/21/2020,62,Hamden,448,,,735,18,,,,,,,,
04/21/2020,63,Hampton,0,,,0,0,,,,,,,,
04/21/2020,64,Hartford,724,,,591,56,,,,,,,,
04/21/2020,65,Hartland,1,,,47,0,,,,,,,,
04/21/2020,66,Harwinton,18,,,331,2,,,,,,,,
04/21/2020,67,Hebron,11,,,116,0,,,,,,,,
04/21/2020,68,Kent,6,,,215,0,,,,,,,,
04/21/2020,69,Killingly,17,,,98,1,,,,,,,,
04/21/2020,70,Killingworth,11,,,173,3,,,,,,,,
04/21/2020,71,Lebanon,10,,,139,1,,,,,,,,
04/21/2020,72,Ledyard,8,,,54,1,,,,,,,,
04/21/2020,73,Lisbon,4,,,94,0,,,,,,,,
04/21/2020,74,Litchfield,14,,,172,2,,,,,,,,
04/21/2020,75,Lyme,1,,,43,0,,,,,,,,
04/21/2020,76,Madison,51,,,282,3,,,,,,,,
04/21/2020,77,Manchester,254,,,440,26,,,,,,,,
04/21/2020,78,Mansfield,9,,,35,1,,,,,,,,
04/21/2020,79,Marlborough,22,,,346,0,,,,,,,,
04/21/2020,80,Meriden,215,,,361,22,,,,,,,,
04/21/2020,81,Middlebury,21,,,272,2,,,,,,,,
04/21/2020,82,Middlefield,7,,,160,0,,,,,,,,
04/21/2020,83,Middletown,242,,,524,21,,,,,,,,
04/21/2020,84,Milford,383,,,701,33,,,,,,,,
04/21/2020,85,Monroe,64,,,329,4,,,,,,,,
04/21/2020,86,Montville,46,,,246,0,,,,,,,,
04/21/2020,87,Morris,6,,,265,0,,,,,,,,
04/21/2020,88,Naugatuck,114,,,364,2,,,,,,,,
04/21/2020,89,New Britain,291,,,402,19,,,,,,,,
04/21/2020,90,New Canaan,115,,,569,20,,,,,,,,
04/21/2020,91,New Fairfield,72,,,519,1,,,,,,,,
04/21/2020,92,New Hartford,13,,,194,1,,,,,,,,
04/21/2020,93,New Haven,1177,,,902,40,,,,,,,,
04/21/2020,95,New London,55,,,204,1,,,,,,,,
04/21/2020,96,New Milford,126,,,467,5,,,,,,,,
04/21/2020,94,Newington,151,,,501,13,,,,,,,,
04/21/2020,97,Newtown,66,,,238,4,,,,,,,,
04/21/2020,98,Norfolk,5,,,305,0,,,,,,,,
04/21/2020,99,North Branford,51,,,360,2,,,,,,,,
04/21/2020,100,North Canaan,2,,,61,0,,,,,,,,
04/21/2020,101,North Haven,138,,,582,6,,,,,,,,
04/21/2020,102,North Stonington,1,,,19,0,,,,,,,,
04/21/2020,103,Norwalk,964,,,1083,52,,,,,,,,
04/21/2020,104,Norwich,30,,,77,1,,,,,,,,
04/21/2020,105,Old Lyme,10,,,136,1,,,,,,,,
04/21/2020,106,Old Saybrook,17,,,169,0,,,,,,,,
04/21/2020,107,Orange,45,,,323,0,,,,,,,,
04/21/2020,108,Oxford,48,,,363,3,,,,,,,,
04/21/2020,109,Plainfield,11,,,72,0,,,,,,,,
04/21/2020,110,Plainville,74,,,420,4,,,,,,,,
04/21/2020,111,Plymouth,33,,,283,0,,,,,,,,
04/21/2020,112,Pomfret,7,,,167,0,,,,,,,,
04/21/2020,113,Portland,40,,,430,9,,,,,,,,
04/21/2020,114,Preston,2,,,43,0,,,,,,,,
04/21/2020,115,Prospect,27,,,276,0,,,,,,,,
04/21/2020,116,Putnam,6,,,64,0,,,,,,,,
04/21/2020,117,Redding,35,,,384,3,,,,,,,,
04/21/2020,118,Ridgefield,146,,,584,20,,,,,,,,
04/21/2020,119,Rocky Hill,169,,,839,20,,,,,,,,
04/21/2020,120,Roxbury,5,,,231,1,,,,,,,,
04/21/2020,121,Salem,3,,,73,0,,,,,,,,
04/21/2020,122,Salisbury,5,,,139,0,,,,,,,,
04/21/2020,123,Scotland,0,,,0,0,,,,,,,,
04/21/2020,124,Seymour,132,,,800,13,,,,,,,,
04/21/2020,125,Sharon,10,,,370,0,,,,,,,,
04/21/2020,126,Shelton,353,,,859,67,,,,,,,,
04/21/2020,127,Sherman,10,,,277,1,,,,,,,,
04/21/2020,128,Simsbury,56,,,224,3,,,,,,,,
04/21/2020,129,Somers,36,,,332,1,,,,,,,,
04/21/2020,132,South Windsor,57,,,219,5,,,,,,,,
04/21/2020,130,Southbury,99,,,504,11,,,,,,,,
04/21/2020,131,Southington,133,,,304,7,,,,,,,,
04/21/2020,133,Sprague,2,,,69,0,,,,,,,,
04/21/2020,134,Stafford,62,,,522,15,,,,,,,,
04/21/2020,135,Stamford,2067,,,1593,87,,,,,,,,
04/21/2020,136,Sterling,2,,,53,0,,,,,,,,
04/21/2020,137,Stonington,23,,,125,2,,,,,,,,
04/21/2020,138,Stratford,431,,,829,29,,,,,,,,
04/21/2020,139,Suffield,78,,,495,10,,,,,,,,
04/21/2020,140,Thomaston,31,,,410,0,,,,,,,,
04/21/2020,141,Thompson,10,,,106,0,,,,,,,,
04/21/2020,142,Tolland,26,,,177,1,,,,,,,,
04/21/2020,143,Torrington,216,,,631,40,,,,,,,,
04/21/2020,144,Trumbull,245,,,684,29,,,,,,,,
04/21/2020,145,Union,0,,,0,0,,,,,,,,
04/21/2020,146,Vernon,94,,,321,6,,,,,,,,
04/21/2020,147,Voluntown,3,,,118,1,,,,,,,,
04/21/2020,148,Wallingford,143,,,321,8,,,,,,,,
04/21/2020,149,Warren,1,,,71,0,,,,,,,,
04/21/2020,150,Washington,15,,,437,0,,,,,,,,
04/21/2020,151,Waterbury,907,,,839,74,,,,,,,,
04/21/2020,152,Waterford,83,,,439,4,,,,,,,,
04/21/2020,153,Watertown,56,,,259,3,,,,,,,,
04/21/2020,155,West Hartford,197,,,313,23,,,,,,,,
04/21/2020,156,West Haven,545,,,993,18,,,,,,,,
04/21/2020,154,Westbrook,14,,,202,1,,,,,,,,
04/21/2020,157,Weston,46,,,449,2,,,,,,,,
04/21/2020,158,Westport,198,,,704,5,,,,,,,,
04/21/2020,159,Wethersfield,98,,,376,5,,,,,,,,
04/21/2020,160,Willington,4,,,68,0,,,,,,,,
04/21/2020,161,Wilton,119,,,647,23,,,,,,,,
04/21/2020,162,Winchester,29,,,272,1,,,,,,,,
04/21/2020,163,Windham,29,,,117,1,,,,,,,,
04/21/2020,164,Windsor,213,,,741,50,,,,,,,,
04/21/2020,165,Windsor Locks,29,,,225,5,,,,,,,,
04/21/2020,166,Wolcott,48,,,288,5,,,,,,,,
04/21/2020,167,Woodbridge,75,,,852,10,,,,,,,,
04/21/2020,168,Woodbury,24,,,252,2,,,,,,,,
04/21/2020,169,Woodstock,10,,,127,0,,,,,,,,
04/22/2020,1,Andover,2,,,62,0,,,,,,,,
04/22/2020,2,Ansonia,137,,,732,3,,,,,,,,
04/22/2020,3,Ashford,9,,,211,1,,,,,,,,
04/22/2020,4,Avon,37,,,202,3,,,,,,,,
04/22/2020,5,Barkhamsted,10,,,276,0,,,,,,,,
04/22/2020,6,Beacon Falls,31,,,501,1,,,,,,,,
04/22/2020,7,Berlin,76,,,372,4,,,,,,,,
04/22/2020,8,Bethany,16,,,292,1,,,,,,,,
04/22/2020,9,Bethel,177,,,898,12,,,,,,,,
04/22/2020,10,Bethlehem,7,,,205,1,,,,,,,,
04/22/2020,11,Bloomfield,201,,,944,30,,,,,,,,
04/22/2020,12,Bolton,9,,,184,2,,,,,,,,
04/22/2020,13,Bozrah,4,,,158,0,,,,,,,,
04/22/2020,14,Branford,209,,,746,15,,,,,,,,
04/22/2020,15,Bridgeport,1514,,,1046,62,,,,,,,,
04/22/2020,16,Bridgewater,5,,,305,0,,,,,,,,
04/22/2020,17,Bristol,288,,,480,27,,,,,,,,
04/22/2020,18,Brookfield,120,,,706,3,,,,,,,,
04/22/2020,19,Brooklyn,10,,,121,0,,,,,,,,
04/22/2020,20,Burlington,18,,,186,2,,,,,,,,
04/22/2020,21,Canaan,0,,,0,0,,,,,,,,
04/22/2020,22,Canterbury,2,,,39,0,,,,,,,,
04/22/2020,23,Canton,45,,,438,8,,,,,,,,
04/22/2020,24,Chaplin,0,,,0,0,,,,,,,,
04/22/2020,25,Cheshire,89,,,305,6,,,,,,,,
04/22/2020,26,Chester,32,,,757,6,,,,,,,,
04/22/2020,27,Clinton,27,,,208,1,,,,,,,,
04/22/2020,28,Colchester,13,,,82,1,,,,,,,,
04/22/2020,29,Colebrook,1,,,71,0,,,,,,,,
04/22/2020,30,Columbia,5,,,93,0,,,,,,,,
04/22/2020,31,Cornwall,2,,,146,0,,,,,,,,
04/22/2020,32,Coventry,20,,,161,0,,,,,,,,
04/22/2020,33,Cromwell,40,,,288,2,,,,,,,,
04/22/2020,34,Danbury,1297,,,1531,61,,,,,,,,
04/22/2020,35,Darien,176,,,809,5,,,,,,,,
04/22/2020,36,Deep River,8,,,179,0,,,,,,,,
04/22/2020,37,Derby,78,,,623,2,,,,,,,,
04/22/2020,38,Durham,18,,,250,1,,,,,,,,
04/22/2020,40,East Granby,4,,,78,0,,,,,,,,
04/22/2020,41,East Haddam,10,,,111,1,,,,,,,,
04/22/2020,42,East Hampton,23,,,179,3,,,,,,,,
04/22/2020,43,East Hartford,285,,,570,37,,,,,,,,
04/22/2020,44,East Haven,240,,,836,24,,,,,,,,
04/22/2020,45,East Lyme,35,,,188,0,,,,,,,,
04/22/2020,47,East Windsor,22,,,193,1,,,,,,,,
04/22/2020,39,Eastford,2,,,112,0,,,,,,,,
04/22/2020,46,Easton,27,,,359,1,,,,,,,,
04/22/2020,48,Ellington,27,,,166,4,,,,,,,,
04/22/2020,49,Enfield,232,,,522,16,,,,,,,,
04/22/2020,50,Essex,14,,,210,1,,,,,,,,
04/22/2020,51,Fairfield,333,,,538,38,,,,,,,,
04/22/2020,52,Farmington,97,,,380,16,,,,,,,,
04/22/2020,53,Franklin,3,,,155,0,,,,,,,,
04/22/2020,54,Glastonbury,133,,,386,27,,,,,,,,
04/22/2020,55,Goshen,4,,,139,0,,,,,,,,
04/22/2020,56,Granby,8,,,70,1,,,,,,,,
04/22/2020,57,Greenwich,595,,,949,25,,,,,,,,
04/22/2020,58,Griswold,10,,,86,0,,,,,,,,
04/22/2020,59,Groton,36,,,93,1,,,,,,,,
04/22/2020,60,Guilford,61,,,275,1,,,,,,,,
04/22/2020,61,Haddam,17,,,207,0,,,,,,,,
04/22/2020,62,Hamden,476,,,781,21,,,,,,,,
04/22/2020,63,Hampton,0,,,0,0,,,,,,,,
04/22/2020,64,Hartford,751,,,613,61,,,,,,,,
04/22/2020,65,Hartland,4,,,189,0,,,,,,,,
04/22/2020,66,Harwinton,19,,,350,2,,,,,,,,
04/22/2020,67,Hebron,11,,,116,0,,,,,,,,
04/22/2020,68,Kent,7,,,251,0,,,,,,,,
04/22/2020,69,Killingly,17,,,98,1,,,,,,,,
04/22/2020,70,Killingworth,11,,,173,3,,,,,,,,
04/22/2020,71,Lebanon,11,,,153,1,,,,,,,,
04/22/2020,72,Ledyard,8,,,54,1,,,,,,,,
04/22/2020,73,Lisbon,4,,,94,0,,,,,,,,
04/22/2020,74,Litchfield,14,,,172,2,,,,,,,,
04/22/2020,75,Lyme,1,,,43,0,,,,,,,,
04/22/2020,76,Madison,52,,,287,3,,,,,,,,
04/22/2020,77,Manchester,262,,,454,27,,,,,,,,
04/22/2020,78,Mansfield,10,,,39,1,,,,,,,,
04/22/2020,79,Marlborough,26,,,409,0,,,,,,,,
04/22/2020,80,Meriden,229,,,385,26,,,,,,,,
04/22/2020,81,Middlebury,28,,,362,2,,,,,,,,
04/22/2020,82,Middlefield,8,,,183,0,,,,,,,,
04/22/2020,83,Middletown,245,,,531,25,,,,,,,,
04/22/2020,84,Milford,402,,,735,35,,,,,,,,
04/22/2020,85,Monroe,66,,,339,4,,,,,,,,
04/22/2020,86,Montville,52,,,278,0,,,,,,,,
04/22/2020,87,Morris,6,,,265,0,,,,,,,,
04/22/2020,88,Naugatuck,125,,,400,2,,,,,,,,
04/22/2020,89,New Britain,304,,,420,21,,,,,,,,
04/22/2020,90,New Canaan,128,,,633,19,,,,,,,,
04/22/2020,91,New Fairfield,93,,,670,1,,,,,,,,
04/22/2020,92,New Hartford,13,,,194,1,,,,,,,,
04/22/2020,93,New Haven,1253,,,961,42,,,,,,,,
04/22/2020,95,New London,60,,,223,1,,,,,,,,
04/22/2020,96,New Milford,171,,,634,5,,,,,,,,
04/22/2020,94,Newington,160,,,531,13,,,,,,,,
04/22/2020,97,Newtown,99,,,356,5,,,,,,,,
04/22/2020,98,Norfolk,5,,,305,0,,,,,,,,
04/22/2020,99,North Branford,53,,,374,2,,,,,,,,
04/22/2020,100,North Canaan,2,,,61,0,,,,,,,,
04/22/2020,101,North Haven,140,,,591,7,,,,,,,,
04/22/2020,102,North Stonington,1,,,19,0,,,,,,,,
04/22/2020,103,Norwalk,1358,,,1525,54,,,,,,,,
04/22/2020,104,Norwich,31,,,79,1,,,,,,,,
04/22/2020,105,Old Lyme,10,,,136,1,,,,,,,,
04/22/2020,106,Old Saybrook,17,,,169,0,,,,,,,,
04/22/2020,107,Orange,46,,,330,0,,,,,,,,
04/22/2020,108,Oxford,51,,,386,3,,,,,,,,
04/22/2020,109,Plainfield,13,,,86,0,,,,,,,,
04/22/2020,110,Plainville,77,,,437,5,,,,,,,,
04/22/2020,111,Plymouth,33,,,283,0,,,,,,,,
04/22/2020,112,Pomfret,7,,,167,0,,,,,,,,
04/22/2020,113,Portland,41,,,441,9,,,,,,,,
04/22/2020,114,Preston,2,,,43,0,,,,,,,,
04/22/2020,115,Prospect,29,,,296,0,,,,,,,,
04/22/2020,116,Putnam,9,,,96,0,,,,,,,,
04/22/2020,117,Redding,55,,,603,4,,,,,,,,
04/22/2020,118,Ridgefield,168,,,672,21,,,,,,,,
04/22/2020,119,Rocky Hill,180,,,894,24,,,,,,,,
04/22/2020,120,Roxbury,5,,,231,1,,,,,,,,
04/22/2020,121,Salem,3,,,73,0,,,,,,,,
04/22/2020,122,Salisbury,6,,,167,0,,,,,,,,
04/22/2020,123,Scotland,0,,,0,0,,,,,,,,
04/22/2020,124,Seymour,133,,,806,16,,,,,,,,
04/22/2020,125,Sharon,11,,,407,0,,,,,,,,
04/22/2020,126,Shelton,366,,,891,73,,,,,,,,
04/22/2020,127,Sherman,11,,,304,1,,,,,,,,
04/22/2020,128,Simsbury,59,,,236,3,,,,,,,,
04/22/2020,129,Somers,48,,,443,1,,,,,,,,
04/22/2020,132,South Windsor,65,,,249,8,,,,,,,,
04/22/2020,130,Southbury,111,,,565,11,,,,,,,,
04/22/2020,131,Southington,139,,,317,7,,,,,,,,
04/22/2020,133,Sprague,2,,,69,0,,,,,,,,
04/22/2020,134,Stafford,67,,,564,16,,,,,,,,
04/22/2020,135,Stamford,2167,,,1670,99,,,,,,,,
04/22/2020,136,Sterling,2,,,53,0,,,,,,,,
04/22/2020,137,Stonington,24,,,130,2,,,,,,,,
04/22/2020,138,Stratford,461,,,885,28,,,,,,,,
04/22/2020,139,Suffield,80,,,508,10,,,,,,,,
04/22/2020,140,Thomaston,35,,,463,0,,,,,,,,
04/22/2020,141,Thompson,11,,,117,1,,,,,,,,
04/22/2020,142,Tolland,29,,,198,1,,,,,,,,
04/22/2020,143,Torrington,230,,,672,43,,,,,,,,
04/22/2020,144,Trumbull,260,,,726,39,,,,,,,,
04/22/2020,145,Union,0,,,0,0,,,,,,,,
04/22/2020,146,Vernon,99,,,338,7,,,,,,,,
04/22/2020,147,Voluntown,3,,,118,1,,,,,,,,
04/22/2020,148,Wallingford,157,,,353,8,,,,,,,,
04/22/2020,149,Warren,3,,,214,0,,,,,,,,
04/22/2020,150,Washington,15,,,437,0,,,,,,,,
04/22/2020,151,Waterbury,953,,,882,76,,,,,,,,
04/22/2020,152,Waterford,84,,,445,4,,,,,,,,
04/22/2020,153,Watertown,61,,,282,5,,,,,,,,
04/22/2020,155,West Hartford,216,,,343,27,,,,,,,,
04/22/2020,156,West Haven,580,,,1057,21,,,,,,,,
04/22/2020,154,Westbrook,14,,,202,1,,,,,,,,
04/22/2020,157,Weston,56,,,547,2,,,,,,,,
04/22/2020,158,Westport,221,,,786,5,,,,,,,,
04/22/2020,159,Wethersfield,104,,,399,5,,,,,,,,
04/22/2020,160,Willington,4,,,68,0,,,,,,,,
04/22/2020,161,Wilton,135,,,734,23,,,,,,,,
04/22/2020,162,Winchester,29,,,272,1,,,,,,,,
04/22/2020,163,Windham,30,,,121,1,,,,,,,,
04/22/2020,164,Windsor,224,,,779,54,,,,,,,,
04/22/2020,165,Windsor Locks,31,,,241,5,,,,,,,,
04/22/2020,166,Wolcott,51,,,306,5,,,,,,,,
04/22/2020,167,Woodbridge,81,,,920,12,,,,,,,,
04/22/2020,168,Woodbury,28,,,294,2,,,,,,,,
04/22/2020,169,Woodstock,10,,,127,0,,,,,,,,
04/23/2020,1,Andover,3,,,93,0,,,,,,,,
04/23/2020,2,Ansonia,143,,,764,3,,,,,,,,
04/23/2020,3,Ashford,9,,,211,1,,,,,,,,
04/23/2020,4,Avon,37,,,202,3,,,,,,,,
04/23/2020,5,Barkhamsted,12,,,331,0,,,,,,,,
04/23/2020,6,Beacon Falls,32,,,518,1,,,,,,,,
04/23/2020,7,Berlin,79,,,387,5,,,,,,,,
04/23/2020,8,Bethany,19,,,347,1,,,,,,,,
04/23/2020,9,Bethel,177,,,898,13,,,,,,,,
04/23/2020,10,Bethlehem,7,,,205,1,,,,,,,,
04/23/2020,11,Bloomfield,205,,,962,31,,,,,,,,
04/23/2020,12,Bolton,9,,,184,2,,,,,,,,
04/23/2020,13,Bozrah,4,,,158,0,,,,,,,,
04/23/2020,14,Branford,211,,,753,16,,,,,,,,
04/23/2020,15,Bridgeport,1577,,,1088,63,,,,,,,,
04/23/2020,16,Bridgewater,4,,,244,0,,,,,,,,
04/23/2020,17,Bristol,291,,,485,27,,,,,,,,
04/23/2020,18,Brookfield,121,,,712,4,,,,,,,,
04/23/2020,19,Brooklyn,11,,,133,0,,,,,,,,
04/23/2020,20,Burlington,18,,,186,2,,,,,,,,
04/23/2020,21,Canaan,0,,,0,0,,,,,,,,
04/23/2020,22,Canterbury,2,,,39,0,,,,,,,,
04/23/2020,23,Canton,46,,,448,9,,,,,,,,
04/23/2020,24,Chaplin,0,,,0,0,,,,,,,,
04/23/2020,25,Cheshire,92,,,315,7,,,,,,,,
04/23/2020,26,Chester,33,,,780,7,,,,,,,,
04/23/2020,27,Clinton,27,,,208,1,,,,,,,,
04/23/2020,28,Colchester,13,,,82,1,,,,,,,,
04/23/2020,29,Colebrook,1,,,71,0,,,,,,,,
04/23/2020,30,Columbia,6,,,111,0,,,,,,,,
04/23/2020,31,Cornwall,3,,,219,0,,,,,,,,
04/23/2020,32,Coventry,22,,,177,0,,,,,,,,
04/23/2020,33,Cromwell,42,,,302,2,,,,,,,,
04/23/2020,34,Danbury,1295,,,1528,66,,,,,,,,
04/23/2020,35,Darien,175,,,804,5,,,,,,,,
04/23/2020,36,Deep River,8,,,179,0,,,,,,,,
04/23/2020,37,Derby,81,,,647,2,,,,,,,,
04/23/2020,38,Durham,18,,,250,1,,,,,,,,
04/23/2020,40,East Granby,4,,,78,0,,,,,,,,
04/23/2020,41,East Haddam,10,,,111,1,,,,,,,,
04/23/2020,42,East Hampton,26,,,202,3,,,,,,,,
04/23/2020,43,East Hartford,301,,,602,40,,,,,,,,
04/23/2020,44,East Haven,247,,,861,27,,,,,,,,
04/23/2020,45,East Lyme,37,,,198,0,,,,,,,,
04/23/2020,47,East Windsor,27,,,237,1,,,,,,,,
04/23/2020,39,Eastford,2,,,112,0,,,,,,,,
04/23/2020,46,Easton,27,,,359,1,,,,,,,,
04/23/2020,48,Ellington,28,,,172,4,,,,,,,,
04/23/2020,49,Enfield,244,,,549,16,,,,,,,,
04/23/2020,50,Essex,14,,,210,1,,,,,,,,
04/23/2020,51,Fairfield,335,,,541,38,,,,,,,,
04/23/2020,52,Farmington,108,,,423,16,,,,,,,,
04/23/2020,53,Franklin,3,,,155,0,,,,,,,,
04/23/2020,54,Glastonbury,137,,,397,27,,,,,,,,
04/23/2020,55,Goshen,6,,,208,0,,,,,,,,
04/23/2020,56,Granby,8,,,70,1,,,,,,,,
04/23/2020,57,Greenwich,610,,,972,27,,,,,,,,
04/23/2020,58,Griswold,11,,,95,0,,,,,,,,
04/23/2020,59,Groton,40,,,103,1,,,,,,,,
04/23/2020,60,Guilford,63,,,284,1,,,,,,,,
04/23/2020,61,Haddam,17,,,207,0,,,,,,,,
04/23/2020,62,Hamden,498,,,817,27,,,,,,,,
04/23/2020,63,Hampton,0,,,0,0,,,,,,,,
04/23/2020,64,Hartford,783,,,639,68,,,,,,,,
04/23/2020,65,Hartland,4,,,189,0,,,,,,,,
04/23/2020,66,Harwinton,19,,,350,2,,,,,,,,
04/23/2020,67,Hebron,12,,,127,0,,,,,,,,
04/23/2020,68,Kent,7,,,251,0,,,,,,,,
04/23/2020,69,Killingly,17,,,98,1,,,,,,,,
04/23/2020,70,Killingworth,11,,,173,4,,,,,,,,
04/23/2020,71,Lebanon,12,,,167,1,,,,,,,,
04/23/2020,72,Ledyard,8,,,54,1,,,,,,,,
04/23/2020,73,Lisbon,5,,,118,0,,,,,,,,
04/23/2020,74,Litchfield,15,,,185,2,,,,,,,,
04/23/2020,75,Lyme,1,,,43,0,,,,,,,,
04/23/2020,76,Madison,56,,,309,3,,,,,,,,
04/23/2020,77,Manchester,278,,,482,28,,,,,,,,
04/23/2020,78,Mansfield,11,,,43,1,,,,,,,,
04/23/2020,79,Marlborough,29,,,456,0,,,,,,,,
04/23/2020,80,Meriden,241,,,405,26,,,,,,,,
04/23/2020,81,Middlebury,29,,,375,2,,,,,,,,
04/23/2020,82,Middlefield,9,,,205,0,,,,,,,,
04/23/2020,83,Middletown,255,,,553,27,,,,,,,,
04/23/2020,84,Milford,413,,,756,35,,,,,,,,
04/23/2020,85,Monroe,68,,,349,5,,,,,,,,
04/23/2020,86,Montville,56,,,299,0,,,,,,,,
04/23/2020,87,Morris,6,,,265,0,,,,,,,,
04/23/2020,88,Naugatuck,133,,,425,2,,,,,,,,
04/23/2020,89,New Britain,325,,,449,23,,,,,,,,
04/23/2020,90,New Canaan,127,,,628,19,,,,,,,,
04/23/2020,91,New Fairfield,94,,,677,1,,,,,,,,
04/23/2020,92,New Hartford,14,,,209,1,,,,,,,,
04/23/2020,93,New Haven,1304,,,1000,43,,,,,,,,
04/23/2020,95,New London,59,,,219,1,,,,,,,,
04/23/2020,96,New Milford,174,,,645,5,,,,,,,,
04/23/2020,94,Newington,167,,,555,18,,,,,,,,
04/23/2020,97,Newtown,97,,,349,3,,,,,,,,
04/23/2020,98,Norfolk,5,,,305,0,,,,,,,,
04/23/2020,99,North Branford,54,,,381,2,,,,,,,,
04/23/2020,100,North Canaan,2,,,61,0,,,,,,,,
04/23/2020,101,North Haven,144,,,608,7,,,,,,,,
04/23/2020,102,North Stonington,2,,,38,0,,,,,,,,
04/23/2020,103,Norwalk,1365,,,1533,60,,,,,,,,
04/23/2020,104,Norwich,33,,,84,1,,,,,,,,
04/23/2020,105,Old Lyme,10,,,136,1,,,,,,,,
04/23/2020,106,Old Saybrook,19,,,188,0,,,,,,,,
04/23/2020,107,Orange,50,,,358,0,,,,,,,,
04/23/2020,108,Oxford,51,,,386,4,,,,,,,,
04/23/2020,109,Plainfield,14,,,92,0,,,,,,,,
04/23/2020,110,Plainville,80,,,454,5,,,,,,,,
04/23/2020,111,Plymouth,35,,,301,0,,,,,,,,
04/23/2020,112,Pomfret,7,,,167,0,,,,,,,,
04/23/2020,113,Portland,42,,,451,9,,,,,,,,
04/23/2020,114,Preston,2,,,43,0,,,,,,,,
04/23/2020,115,Prospect,29,,,296,0,,,,,,,,
04/23/2020,116,Putnam,9,,,96,0,,,,,,,,
04/23/2020,117,Redding,54,,,592,3,,,,,,,,
04/23/2020,118,Ridgefield,167,,,668,22,,,,,,,,
04/23/2020,119,Rocky Hill,184,,,913,25,,,,,,,,
04/23/2020,120,Roxbury,6,,,278,1,,,,,,,,
04/23/2020,121,Salem,3,,,73,0,,,,,,,,
04/23/2020,122,Salisbury,6,,,167,0,,,,,,,,
04/23/2020,123,Scotland,0,,,0,0,,,,,,,,
